segment,magnitude,engine_cost,marking_equipment,image_path,sum
1.2353104203257161,0.7413922433595517,41782.91083671891,Электродвигатель 3-фазный АИР 160M4 380В 18.5кВт 1500 об/мин 2081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_5.jpg,50825.37282900045
2.865282196755416,2.921838446723389,159506.10727237997,Электродвигатель 3-фазный AIR 160M4 380В 18.5кВт 1500 об/мин 2081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_6.jpg,291242.52040044527
1.806196016556856,1.0823642609884154,35998.00391374612,Электродвигатель 3-фазный АИР 160M4 18.5кВт 380В 1500 об/мин 2081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_7.jpg,51883.57762786589
1.9321821844265683,2.9839132702049262,61902.499805554726,Электродвигатель 3-фазный АИР 160M4 380В 18.5кВт 1500 об/мин 2081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_8.jpg,97846.9181414924
1.0719031683410871,2.9135321854098954,74353.80781943593,Электродвигатель 160M4 АИР 3-фазный 380В 18.5кВт 1500 об/мин 2081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_9.jpg,143490.0344095318
2.2166157987805897,2.0362090743099777,40677.54294699599,Электродвигатель 3-фазный АИР 100L4 380В 4кВт 1500об/мин 1081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_0.jpg,52986.529943312235
1.0018025742305783,2.878995560107497,67395.95350596038,Электродвигатель 3-фазный AIR 100L4 380В 4кВт 1500об/мин 1081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_1.jpg,114028.00245927839
2.7871591281537818,1.1832188798530616,97699.42113768772,Электродвигатель трехфазный АИР 100L4 4кВт 380В 1500об/мин 1081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_2.jpg,147200.73396440057
1.8368927790321201,2.1797156139629688,53196.258841210394,Электродвигатель трехфазный АИР 100L4 380В 4кВт 1500об/мин 1081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_3.jpg,90435.25405572813
0.9568298762426827,2.0601178104330073,68356.8929901435,Электродвигатель 3-фазный AIR 100L4 380В 4киловатт 1500об/мин 1081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_4.jpg,94818.19014675934
1.1149821182993622,1.8319775603987507,46039.846211448705,Электродвигатель 100L4 AIR 3-фазный 380В 4кВт 1500об/мин 1081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_5.jpg,89836.24627569756
1.0347797403516792,2.1667746810506734,48318.99375755583,Электродвигатель 3-фазный АИР 100L4 380В 4кВт 1500об/мин 1081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_6.jpg,60506.24514323699
2.7908131957754216,2.762713603993812,153051.4057143568,Электродвигатель 3-фазный АИР 100L4 380В 4кВт 1500об/мин 1081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_7.jpg,288841.44163708156
3.0521227685240198,2.313458163212556,137070.03543601,Электродвигатель 3-фазный АИР 100L4 380В 4кВт 1500об/мин 1081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_8.jpg,225443.2774305961
2.0232785046547312,0.9329016399545227,20483.215171277487,Электродвигатель 3-фазный АИР 100L4 380В 1500об/мин 4кВт 1081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_9.jpg,25841.564200253786
1.1201797845156034,3.222955993680894,74364.09824991552,Электродвигатель 3-фазный АИР 132M4 380В 11кВт 1500об/мин 1081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_0.jpg,104752.90053001682
0.9462697472395957,1.0253339809683246,17134.805827015385,Электродвигатель 3-фазный АИР 132M4 380В 11кВт 1500об/мин 1081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_1.jpg,28705.10292375809
0.8604378353788091,1.024035895087314,33332.44499820022,Электродвигатель 132M4 АИР 3-фазный 380В 11кВт 1500об/мин 1081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_2.jpg,55628.9616902522
1.932057987247593,0.9694043392296856,23405.208906460008,Электродвигатель 3-фазный АИР 132M4 380В 11кВт 1500об/мин 1081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_3.jpg,40945.780617205106
1.8591041354343794,1.2602890624174705,28291.21033091445,Электродвигатель 3-фазный AIR 380В 132M4 11кВт 1500об/мин 1081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_4.jpg,53317.812171971935
3.246598896219533,2.019100583701539,133416.52196055985,Электродвигатель 3-фазный АИР 132M4 380В 11кВт 1500об/мин 1081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_5.jpg,180171.185433061
2.796760613590557,1.934561989212654,116707.91946070778,Электродвигатель трехфазный АИР 11кВт 380В 132M4 1500об/мин 1081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_6.jpg,197517.48058923334
0.9529334408067406,1.0249457013271552,26283.634637813753,Электродвигатель 132M4 АИР 3-фазный 380В 11кВт 1500об/мин 1081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_7.jpg,37199.284594195284
2.1618118424576425,1.930302207400866,49367.16848668571,Электродвигатель трехфазный АИР 132M4 380В 1500об/мин 11кВт 1081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_8.jpg,77349.22528708758
1.0298316981408844,0.8620286885715145,68758.14680149542,Электродвигатель 3-фазный АИР 132M4 380В 11кВт 1500об/мин 1081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_9.jpg,114461.96753591788
2.1137551244417456,1.1161757620291253,26681.590986978976,Электродвигатель 3-фазный AIR 160M4 380В 18.5киловатт 1500 об/мин 2081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_0.jpg,49169.19136853058
1.291680654306374,3.211318843529864,67487.19858563597,Электродвигатель 3-фазный АИР 160M4 380В 18.5кВт 1500 об/мин 2081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_1.jpg,124647.26740308007
0.9079478454159675,2.1422702192972416,53472.83737194383,Электродвигатель 3-фазный AIR 160M4 380В 18.5kW 1500 об/мин 2081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_2.jpg,82133.47172581917
1.020320830611472,2.8633502114600766,67805.36065764469,Электродвигатель 3-фазный АИР 160M4 380В 18.5кВт 1500 об/мин 2081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_3.jpg,82978.06675658758
2.19991648423738,1.0776370474080181,22210.851478458928,Электродвигатель 3-фазный АИР 160M4 380В 18.5кВт 1500 об/мин 2081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_4.jpg,36302.76491236469
0.9563112875922392,0.8494958152163046,28873.214928201684,Электродвигатель 3-фазный AIR 160M4 380В 18.5киловатт 1500 об/мин 2081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_5.jpg,54408.36742443006
1.9885837027551834,1.179127108595218,25035.78987704358,Электродвигатель 3-фазный АИР 160M4 380В 18.5кВт 1500 об/мин 2081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_6.jpg,40854.99018920243
1.1385316004084614,3.1955563051039455,73925.21251454973,Электродвигатель трехфазный АИР 160M4 380В 18.5кВт 1500 об/мин 2081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_7.jpg,91344.23113328866
3.1237385594307883,0.9931501751515275,119597.0760589747,Электродвигатель 380В АИР 160M4 3-фазный 18.5кВт 1500 об/мин 2081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_8.jpg,232057.86725730903
0.632440647936193,1.9701203940074572,38428.07646713634,Электродвигатель трехфазный АИР 160M4 380В 18.5кВт 1500 об/мин 2081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_9.jpg,57997.827548585075
0.9916097224837265,1.8166396199719124,55487.715907581114,Электродвигатель 3-фазный АИР 100L4 380В 4кВт 1500об/мин 1081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_0.jpg,74851.94068046637
3.049924350530236,0.9936792521618545,108980.29380165836,Электродвигатель 1500об/мин AIR 100L4 380В 4киловатт 3-фазный 1081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_1.jpg,151700.74279782787
1.1475635303722762,1.9372592362974976,59909.21994594969,Электродвигатель 3-фазный АИР 100L4 4кВт 380В 1500об/мин 1081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_2.jpg,103217.55632892653
3.2436144724276827,1.7804092932950717,89782.55752711093,Электродвигатель 3-фазный АИР 100L4 380В 4кВт 1500об/мин 1081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_3.jpg,147517.36625066414
2.063104873930607,0.9437019320842241,21445.08724430146,Электродвигатель 3-фазный АИР 100L4 380В 4кВт 1500об/мин 1081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_4.jpg,40627.99002446916
2.187644795232183,1.9777350117482655,41018.49723899223,Электродвигатель 3-фазный АИР 100L4 380В 4кВт 1500об/мин 1081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_5.jpg,67972.4733618583
1.8781280807441167,1.6874746872759978,50947.579424422474,Электродвигатель 3-фазный АИР 100L4 1500об/мин 4кВт 380В 1081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_6.jpg,71442.45535567359
1.2677532983198128,2.6823192191966956,66507.38056824624,Электродвигатель 3-фазный AIR 100L4 380В 4кВт 1500об/мин 1081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_7.jpg,99741.20490112531
1.7461371096330625,1.841452839512313,57062.24075899378,Электродвигатель трехфазный АИР 380В 100L4 4кВт 1500об/мин 1081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_8.jpg,108266.91679457409
1.9046937495823713,2.1282449338977565,41254.5603697386,Электродвигатель 3-фазный АИР 100L4 380В 4кВт 1500об/мин 1081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_9.jpg,81592.7567685227
2.9639594219452317,3.1264976295644304,149615.13727303993,Электродвигатель 3-фазный AIR 132M4 1500об/мин 11кВт 380В 1081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_0.jpg,240191.41839730175
0.7412103212296248,0.7040942284799661,24598.01580863718,Электродвигатель 3-фазный AIR 132M4 380В 11кВт 1500об/мин 1081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_1.jpg,33128.348580713304
3.026371365373432,1.9612101988549286,120523.61148113899,Электродвигатель 11кВт АИР 132M4 380В 3-фазный 1500об/мин 1081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_2.jpg,194610.2575271268
1.1940963300455834,2.0615242368550333,54453.01722157138,Электродвигатель 3-фазный AIR 132M4 380В 11кВт 1500об/мин 1081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_3.jpg,86612.06180314702
2.084233481294666,2.201815284478448,38292.992449340425,Электродвигатель 3-фазный АИР 132M4 380В 11кВт 1500об/мин 1081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_4.jpg,60327.96035975789
0.9727038376135738,0.9269980792197192,33218.207210755325,Электродвигатель 3-фазный AIR 380В 132M4 11кВт 1500об/мин 1081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_5.jpg,59544.616752739494
0.9616016966872811,2.128335651156828,49126.62747570903,Электродвигатель 3-фазный АИР 132M4 380В 11кВт 1500об/мин 1081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_6.jpg,88062.87063942013
0.7557120300139859,1.677496329957261,50810.01252070245,Электродвигатель 3-фазный AIR 132M4 380В 11кВт 1500об/мин 1081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_7.jpg,93312.26649383474
2.134871180266995,1.0514877377478284,29611.055322214364,Электродвигатель 3-фазный AIR 132M4 380В 11кВт 1500об/мин 1081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_8.jpg,51563.703186618244
0.9906914679115222,0.8385182373664977,19560.953638547995,Электродвигатель трехфазный АИР 132M4 380В 11кВт 1500об/мин 1081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_9.jpg,31774.033144827154
0.8967359583236103,2.7858847502823894,77495.68866240853,Электродвигатель 3-фазный АИР 160M4 380В 18.5кВт 1500 об/мин 2081 ,C:\Users\gabde\Downloads\augmented_images\1_1_aug_0.jpg,96940.99322001981
2.1552660603521643,0.9455924616045961,32737.30853457965,Электродвигатель 3-фазный АИР 160M4 380В 18.5кВт 1500 об/мин 2081 ,C:\Users\gabde\Downloads\augmented_images\1_1_aug_1.jpg,62413.36082842548
0.8691311143952927,2.109404750113245,50032.33032301802,Электродвигатель 3-фазный АИР 18.5кВт 380В 160M4 1500 об/мин 2081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_2.jpg,64763.3162436488
2.2081439879972926,1.8624601994251662,41283.02431629966,Электродвигатель 3-фазный АИР 160M4 380В 18.5кВт 1500 об/мин 2081 ,C:\Users\gabde\Downloads\augmented_images\1_1_aug_3.jpg,59338.35437347747
1.9140147139553563,3.043313511758827,73509.64431864463,Электродвигатель 18.5кВт АИР 160M4 380В 3-фазный 1500 об/мин 2081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_4.jpg,130688.91140330039
1.9679145221571694,3.083782704085498,73855.55134502919,Электродвигатель 3-фазный АИР 160M4 380В 18.5кВт 1500 об/мин 2081 ,C:\Users\gabde\Downloads\augmented_images\1_1_aug_5.jpg,105366.20573725115
2.705944845206237,2.9616457069315714,169997.13423910685,Электродвигатель 3-фазный АИР 160M4 380В 18.5кВт 1500 об/мин 2081 ,C:\Users\gabde\Downloads\augmented_images\1_1_aug_6.jpg,275673.3183464377
2.215067168962311,1.8870597644453786,50611.507746679126,Электродвигатель 3-фазный АИР 160M4 18.5кВт 380В 1500 об/мин 2081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_7.jpg,69349.44901624617
2.678251677388517,1.867709860472966,127358.98978453336,Электродвигатель 160M4 АИР 3-фазный 380В 18.5кВт 1500 об/мин 2081,C:\Users\gabde\Downloads\augmented_images\1_1_aug_8.jpg,177081.57431205432
0.9738386404916597,2.869088099361368,63268.21231615398,Электродвигатель трехфазный АИР 160M4 380В 18.5кВт 1500 об/мин 2081 ,C:\Users\gabde\Downloads\augmented_images\1_1_aug_9.jpg,83608.92856630667
0.9813438072876954,2.9950855205807003,67924.83944489992,Электродвигатель 5АИ 112 Мвольт6 4/1000 IM 1081 380В 4киловатт 1000об/мин,C:\Users\gabde\Downloads\augmented_images\2_2_aug_0.jpg,130974.58244747407
2.3992137381826173,2.9963345434217254,74781.17115533982,Электродвигатель 5АИ 112 Мвольт6 4/1000 IM 1081 1000об/мин 4киловатт 380вольт,C:\Users\gabde\Downloads\augmented_images\2_2_aug_1.jpg,132002.9578516913
1.984464609049231,0.7800956853110566,27194.1301594448,Электродвигатель 5АИ 112 МV6 4/1000 IM 1081 380вольт 4киловатт 1000об/мин,C:\Users\gabde\Downloads\augmented_images\2_2_aug_2.jpg,48070.185933150104
0.9518132790008469,0.8205455380020905,31455.0254085508,Электродвигатель 5АИ 112 МV6 4/1000 IM 1081 380В 4kW 1000об/мин,C:\Users\gabde\Downloads\augmented_images\2_2_aug_3.jpg,45853.77509285414
1.2051493525162535,0.9590656537424229,38517.24477070765,Электродвигатель 5АИ 112 МВ6 4/1000 IM 1081 380В 4киловатт 1000об/мин,C:\Users\gabde\Downloads\augmented_images\2_2_aug_4.jpg,59079.1764657704
1.9333036714343022,3.0986112815246134,67649.73689772659,Электродвигатель 5АИ 112 380В 4/1000 IM 1081 МВ6 4kW 1000об/мин,C:\Users\gabde\Downloads\augmented_images\2_2_aug_5.jpg,98292.28966034723
1.158892320700624,1.7666168084669882,44466.669810912106,Электродвигатель 5АИ 112 Мвольт6 4/1000 IM 1081 380В 4kW 1000об/мин,C:\Users\gabde\Downloads\augmented_images\2_2_aug_6.jpg,79272.7271254927
1.219333885182613,2.004587389318433,54420.66265957244,Электродвигатель 5АИ 112 Мвольт6 4/1000 IM 1081 380В 4kW 1000об/мин,C:\Users\gabde\Downloads\augmented_images\2_2_aug_7.jpg,89174.69805923781
2.0289489162080594,2.1697072328493405,38762.25909983402,Электродвигатель 380В 112 МВ6 4/1000 IM 1081 5АИ 4киловатт 1000об/мин,C:\Users\gabde\Downloads\augmented_images\2_2_aug_8.jpg,46515.010816423914
1.007908653069463,2.2687549099400965,53514.78368171756,Электродвигатель 5АИ 112 МВ6 4/1000 IM 1081 380В 4кВт 1000об/мин,C:\Users\gabde\Downloads\augmented_images\2_2_aug_9.jpg,87453.96299434206
1.9847442159106392,0.9431027873389461,25516.124996210485,Электродвигатель 5АИ 132 М4 11/1500 IM 3081 380V 4kW 1500об/мин,C:\Users\gabde\Downloads\augmented_images\2_2_aug_0.jpg,31796.31921780455
2.1133499906765065,2.040178897978739,48518.741375475394,Электродвигатель 5АИ 132 М4 11/1500 IM 3081 380В 4kW 1500об/мин,C:\Users\gabde\Downloads\augmented_images\2_2_aug_1.jpg,94730.11173316222
3.1723849016952883,3.0035796987293324,142722.62426352577,Электродвигатель 5АИ 132 М4 11/1500 IM 3081 380вольт 4киловатт 1500об/мин,C:\Users\gabde\Downloads\augmented_images\2_2_aug_2.jpg,195654.6891764613
3.011065737261913,2.9222139269393694,153974.58443400526,Электродвигатель 5АИ 132 М4 11/1500 IM 3081 380V 4киловатт 1500об/мин,C:\Users\gabde\Downloads\augmented_images\2_2_aug_3.jpg,203847.7217100745
3.13547890590041,3.1592085513433146,149459.9201746956,Электродвигатель 1500об/мин 132 М4 11/1500 IM 3081 380В 4kW 5АИ,C:\Users\gabde\Downloads\augmented_images\2_2_aug_4.jpg,230349.6310115649
2.88441833468126,1.2704730120102457,112705.47341487603,Электродвигатель 5АИ 132 М4 11/1500 IM 3081 380V 4kW 1500об/мин,C:\Users\gabde\Downloads\augmented_images\2_2_aug_5.jpg,166481.74210807198
2.9133108375330314,0.7715933105038386,44928.358997512034,Электродвигатель 5АИ 132 М4 11/1500 IM 3081 380V 4kW 1500об/мин,C:\Users\gabde\Downloads\augmented_images\2_2_aug_6.jpg,61967.912619525516
0.9865832407361673,0.9269115929358951,55206.8039964907,Электродвигатель 5АИ 132 М4 11/1500 IM 3081 4киловатт 380В 1500об/мин,C:\Users\gabde\Downloads\augmented_images\2_2_aug_7.jpg,107580.07222841155
1.1424453612523884,3.0902365427235967,62032.41330798702,Электродвигатель 5АИ 132 М4 11/1500 IM 3081 380V 4kW 1500об/мин,C:\Users\gabde\Downloads\augmented_images\2_2_aug_8.jpg,107188.87188994665
1.1693980277656966,2.979182476103235,65358.11774382752,Электродвигатель 5АИ 132 М4 11/1500 IM 3081 380В 4kW 1500об/мин,C:\Users\gabde\Downloads\augmented_images\2_2_aug_9.jpg,121294.89028723307
2.946227815994218,1.8039084010757322,127171.03275221086,Электродвигатель 5АИ 160 М4 18.5/1500 IM 1001 1500об/мин 18.5киловатт 380В,C:\Users\gabde\Downloads\augmented_images\2_2_aug_0.jpg,235191.219077078
1.832032779920397,3.1989950854164695,50940.1530585376,Электродвигатель 1500об/мин 160 М4 18.5/1500 IM 1001 380вольт 18.5kW 5АИ,C:\Users\gabde\Downloads\augmented_images\2_2_aug_1.jpg,76327.66000262884
2.105591405967416,3.3087950593334683,67857.90211060285,Электродвигатель 5АИ 160 М4 18.5/1500 IM 1001 380вольт 18.5kW 1500об/мин,C:\Users\gabde\Downloads\augmented_images\2_2_aug_2.jpg,127480.10380862265
1.0492985862826352,1.3353991861036334,62508.7781147146,Электродвигатель 5АИ 160 М4 18.5/1500 IM 1001 380V 18.5киловатт 1500об/мин,C:\Users\gabde\Downloads\augmented_images\2_2_aug_3.jpg,104482.55617714608
2.014696360306006,2.0166614639097444,41328.369271435804,Электродвигатель 5АИ 160 18.5киловатт 18.5/1500 IM 1001 380В М4 1500об/мин,C:\Users\gabde\Downloads\augmented_images\2_2_aug_4.jpg,62193.21040098906
1.993920249423434,1.231621476298596,32358.61196923371,Электродвигатель 380вольт 160 М4 18.5/1500 IM 1001 5АИ 18.5kW 1500об/мин,C:\Users\gabde\Downloads\augmented_images\2_2_aug_5.jpg,59319.40251791253
1.9097656556775433,0.6370262281200503,28572.249091727936,Электродвигатель 5АИ 160 М4 18.5/1500 IM 1001 380В 18.5киловатт 1500об/мин,C:\Users\gabde\Downloads\augmented_images\2_2_aug_6.jpg,45625.12419335288
3.032109413095498,3.0375977871633832,135897.2728905523,Электродвигатель 5АИ 160 М4 18.5/1500 IM 1001 380V 18.5kW 1500об/мин,C:\Users\gabde\Downloads\augmented_images\2_2_aug_7.jpg,267999.2589514576
1.1626561100853687,1.7949268520463637,45855.28213689402,Электродвигатель 1500об/мин 160 М4 18.5/1500 IM 1001 380вольт 18.5kW 5АИ,C:\Users\gabde\Downloads\augmented_images\2_2_aug_8.jpg,59680.30103514825
2.0241363902142164,1.0871476023653632,38797.553152887136,Электродвигатель 18.5kW 160 М4 18.5/1500 IM 1001 380В 5АИ 1500об/мин,C:\Users\gabde\Downloads\augmented_images\2_2_aug_9.jpg,72811.21111208045
1.0780105192853584,2.01489059116225,61694.25126656896,Электродвигатель 5АИ 112 Мвольт6 4/1000 IM 1081 380В 4kW 1000об/мин,C:\Users\gabde\Downloads\augmented_images\2_2_aug_0.jpg,83381.56662144225
3.1116897244585076,1.8756451606977669,101928.62123381463,Электродвигатель 5АИ 112 МV6 4/1000 IM 1081 380В 4киловатт 1000об/мин,C:\Users\gabde\Downloads\augmented_images\2_2_aug_1.jpg,160486.08253217413
3.1618451330125357,1.9955153967423738,127728.15092263921,Электродвигатель 5АИ 112 МV6 4/1000 IM 1081 380В 4kW 1000об/мин,C:\Users\gabde\Downloads\augmented_images\2_2_aug_2.jpg,205203.30223919835
1.1397605206339398,3.203377563689584,68239.1662765018,Электродвигатель 5АИ 112 МВ6 4/1000 IM 1081 380В 4кВт 1000об/мин,C:\Users\gabde\Downloads\augmented_images\2_2_aug_3.jpg,89163.3178795297
1.2200901415207666,0.8218597195056121,69178.44189672815,Электродвигатель МВ6 112 5АИ 4/1000 IM 1081 380В 4киловатт 1000об/мин,C:\Users\gabde\Downloads\augmented_images\2_2_aug_4.jpg,106377.84019251085
1.9080884987552578,2.322860661546572,56025.945011822296,Электродвигатель 5АИ 112 Мвольт6 4/1000 IM 1081 380В 4киловатт 1000об/мин,C:\Users\gabde\Downloads\augmented_images\2_2_aug_5.jpg,100859.48398165268
2.2499695952126837,1.996966792928123,50800.11491269623,Электродвигатель 5АИ 112 Мвольт6 4/1000 IM 1081 380В 4kW 1000об/мин,C:\Users\gabde\Downloads\augmented_images\2_2_aug_6.jpg,91788.13406830342
